year,circuit,lap,rank,rider,time,gap
2014,JPN,16,20,63,1M48.952S,1M01.24S
2014,JPN,16,21,23,1M49.439S,1M02.85S
2014,JPN,17,1,99,1M45.591S,
2014,JPN,17,2,93,1M45.644S,2.30S
2014,JPN,17,3,46,1M46.040S,3.07S
2014,JPN,17,4,26,1M45.662S,4.28S
2014,JPN,17,5,4,1M46.223S,6.29S
2014,JPN,17,6,29,1M46.401S,13.02S
2014,JPN,17,7,6,1M46.739S,13.62S
2014,JPN,17,8,44,1M46.330S,15.01S
2014,JPN,17,9,38,1M46.387S,15.63S
2014,JPN,17,10,68,1M47.258S,26.45S
2014,JPN,17,11,19,1M47.067S,26.62S
2014,JPN,17,12,41,1M46.843S,31.95S
2014,JPN,17,13,21,1M47.822S,36.57S
2014,JPN,17,14,7,1M47.712S,38.36S
2014,JPN,17,15,69,1M48.080S,41.56S
2014,JPN,17,16,45,1M47.955S,41.94S
2014,JPN,17,17,8,1M47.492S,43.68S
2014,JPN,17,18,15,1M48.701S,55.79S
2014,JPN,17,19,70,1M49.430S,1M04.66S
2014,JPN,17,20,63,1M49.236S,1M04.89S
2014,JPN,17,21,23,1M49.566S,1M06.82S
2014,JPN,18,1,99,1M45.551S,
2014,JPN,18,2,93,1M45.866S,2.61S
2014,JPN,18,3,46,1M45.878S,3.40S
2014,JPN,18,4,26,1M45.763S,4.49S
2014,JPN,18,5,4,1M46.720S,7.46S
2014,JPN,18,6,29,1M46.309S,13.77S
2014,JPN,18,7,6,1M46.376S,14.44S
2014,JPN,18,8,44,1M46.595S,16.06S
2014,JPN,18,9,38,1M46.383S,16.47S
2014,JPN,18,10,19,1M47.053S,28.12S
2014,JPN,18,11,68,1M47.787S,28.68S
2014,JPN,18,12,41,1M46.943S,33.35S
2014,JPN,18,13,21,1M48.166S,39.18S
2014,JPN,18,14,7,1M47.757S,40.56S
2014,JPN,18,15,69,1M47.646S,43.65S
2014,JPN,18,16,45,1M47.743S,44.13S
2014,JPN,18,17,8,1M47.823S,45.95S
2014,JPN,18,18,15,1M48.883S,59.13S
2014,JPN,18,19,70,1M49.063S,1M08.17S
2014,JPN,18,20,63,1M49.324S,1M08.66S
2014,JPN,18,21,23,1M49.337S,1M10.61S
2014,JPN,19,1,99,1M45.635S,
2014,JPN,19,2,93,1M45.715S,2.69S
2014,JPN,19,3,46,1M45.690S,3.46S
2014,JPN,19,4,26,1M45.531S,4.38S
2014,JPN,19,5,4,1M46.587S,8.41S
2014,JPN,19,6,29,1M46.223S,14.367S
2014,JPN,19,7,6,1M46.765S,15.579S
2014,JPN,19,8,44,1M46.436S,16.862S
2014,JPN,19,9,38,1M46.440S,17.276S
2014,JPN,19,10,19,1M46.660S,29.148S
2014,JPN,19,11,68,1M47.385S,30.437S
2014,JPN,19,12,41,1M46.900S,34.616S
2014,JPN,19,13,21,1M47.824S,41.377S
2014,JPN,19,14,7,1M47.600S,42.532S
2014,JPN,19,15,69,1M47.673S,45.696S
2014,JPN,19,16,45,1M47.505S,46.002S
2014,JPN,19,17,8,1M47.638S,47.956S
2014,JPN,19,18,15,1M48.974S,1M02.469S
2014,JPN,19,19,70,1M49.369S,1M11.908S
2014,JPN,19,20,63,1M49.226S,1M12.254S
2014,JPN,19,21,23,1M49.866S,1M14.842S
2014,JPN,20,1,99,1M45.629S,
2014,JPN,20,2,93,1M45.784S,2.853S
2014,JPN,20,3,46,1M45.545S,3.376S
2014,JPN,20,4,26,1M45.381S,4.141S
2014,JPN,20,5,4,1M46.512S,9.296S
2014,JPN,20,6,29,1M46.143S,14.881S
2014,JPN,20,7,6,1M46.612S,16.562S
2014,JPN,20,8,44,1M46.308S,17.541S
2014,JPN,20,9,38,1M46.285S,17.932S
2014,JPN,20,10,19,1M46.811S,30.330S
2014,JPN,20,11,68,1M47.533S,32.341S
2014,JPN,20,12,41,1M46.753S,35.740S
2014,JPN,20,13,21,1M47.949S,43.697S
2014,JPN,20,14,7,1M47.364S,44.267S
2014,JPN,20,15,69,1M47.789S,47.856S
2014,JPN,20,16,45,1M47.737S,48.110S
2014,JPN,20,17,8,1M47.766S,50.093S
2014,JPN,20,18,15,1M48.845S,1M05.685S
2014,JPN,20,19,70,1M49.363S,1M15.642S
2014,JPN,20,20,63,1M49.412S,1M16.037S
2014,JPN,20,21,23,1M49.673S,1M18.886S
2014,JPN,21,1,99,1M45.959S,
2014,JPN,21,2,93,1M45.434S,2.328S
2014,JPN,21,3,46,1M45.586S,3.003S
2014,JPN,21,4,26,1M45.509S,3.691S
2014,JPN,21,5,4,1M46.731S,10.068S
2014,JPN,21,6,29,1M46.459S,15.381S
2014,JPN,21,7,6,1M46.632S,17.235S
2014,JPN,21,8,44,1M46.578S,18.160S
2014,JPN,21,9,38,1M47.461S,19.434S
2014,JPN,21,10,19,1M47.212S,31.583S
2014,JPN,21,11,68,1M47.727S,34.109S
2014,JPN,21,12,41,1M46.766S,36.547S
2014,JPN,21,13,21,1M47.839S,45.577S
2014,JPN,21,14,7,1M47.473S,45.781S
2014,JPN,21,15,69,1M47.589S,49.486S
2014,JPN,21,16,45,1M48.000S,50.151S
2014,JPN,21,17,8,1M47.507S,51.641S
2014,JPN,21,18,15,1M48.348S,1M08.074S
2014,JPN,21,19,70,1M49.020S,1M18.703S
2014,JPN,21,20,63,1M49.123S,1M19.201S
2014,JPN,21,21,23,1M49.692S,1M22.619S
2014,JPN,22,1,99,1M45.788S,
2014,JPN,22,2,93,1M45.561S,2.101S
2014,JPN,22,3,46,1M45.642S,2.857S
2014,JPN,22,4,26,1M45.527S,3.430S
2014,JPN,22,5,4,1M46.694S,10.974S
2014,JPN,22,6,29,1M46.133S,15.726S
2014,JPN,22,7,6,1M46.622S,18.069S
2014,JPN,22,8,44,1M46.291S,18.663S
2014,JPN,22,9,38,1M46.155S,19.801S
2014,JPN,22,10,19,1M47.148S,32.943S
2014,JPN,22,11,68,1M47.498S,35.819S
2014,JPN,22,12,41,1M46.807S,37.566S
2014,JPN,22,13,21,1M47.744S,47.533S
2014,JPN,22,14,7,1M48.311S,48.304S
2014,JPN,22,15,69,1M47.604S,51.302S
2014,JPN,22,16,45,1M48.800S,53.163S
2014,JPN,22,17,8,1M47.661S,53.514S
2014,JPN,22,18,15,1M48.864S,1M11.150S
2014,JPN,22,19,70,1M48.848S,1M21.763S
2014,JPN,22,20,63,1M48.988S,1M22.401S
2014,JPN,22,21,23,1M49.301S,1M26.132S
2014,JPN,23,1,99,1M45.748S,
2014,JPN,23,2,93,1M45.566S,1.919S
2014,JPN,23,3,46,1M45.568S,2.677S
2014,JPN,23,4,26,1M45.592S,3.274S
2014,JPN,23,5,4,1M46.994S,12.220S
2014,JPN,23,6,29,1M46.103S,16.081S
2014,JPN,23,7,6,1M46.584S,18.905S
2014,JPN,23,8,44,1M46.466S,19.381S
2014,JPN,23,9,38,1M48.158S,22.211S
2014,JPN,23,10,19,1M47.121S,34.316S
2014,JPN,23,11,68,1M47.448S,37.519S
2014,JPN,23,12,41,1M46.730S,38.548S
2014,JPN,23,13,21,1M47.397S,49.182S
2014,JPN,23,14,7,1M47.297S,49.853S
2014,JPN,23,15,69,1M47.891S,53.445S
2014,JPN,23,16,8,1M48.527S,56.293S
2014,JPN,23,17,45,1M49.088S,56.503S
2014,JPN,23,18,15,1M48.682S,1M14.084S
2014,JPN,23,19,70,1M48.895S,1M24.910S
2014,JPN,23,20,63,1M49.142S,1M25.795S
2014,JPN,23,21,23,1M49.280S,1M29.664S
2014,JPN,24,1,99,1M45.975S,
2014,JPN,24,2,93,1M45.694S,1.638S
2014,JPN,24,3,46,1M45.900S,2.602S
2014,JPN,24,4,26,1M45.858S,3.157S
2014,JPN,24,5,4,1M48.108S,14.353S
2014,JPN,24,6,29,1M46.547S,16.653S
2014,JPN,24,7,6,1M46.601S,19.531S
2014,JPN,24,8,44,1M46.409S,19.815S
2014,JPN,24,9,38,1M47.339S,23.575S
2014,JPN,24,10,19,1M47.346S,35.687S
2014,JPN,24,11,41,1M48.095S,40.668S
2014,JPN,24,12,21,1M47.820S,51.027S
2014,JPN,24,13,7,1M47.215S,51.093S
2014,JPN,24,14,69,1M48.322S,55.792S
2014,JPN,24,15,8,1M48.771S,59.089S
2014,JPN,24,16,45,1M48.980S,59.508S
2014,JPN,24,17,15,1M48.438S,1M16.547S
2014,JPN,24,18,70,1M49.086S,1M28.021S
2014,JPN,24,19,63,1M49.650S,1M29.470S
2014,JPN,24,20,23,1M49.564S,1M33.253S
2014,MAL,1,1,99,2M06.767S,
2014,MAL,1,2,26,2M07.032S,0.265S
2014,MAL,1,3,4,2M07.296S,0.529S
2014,MAL,1,4,46,2M07.441S,0.674S
2014,MAL,1,5,6,2M07.962S,1.195S
2014,MAL,1,6,93,2M08.115S,1.348S
2014,MAL,1,7,35,2M08.568S,1.801S
2014,MAL,1,8,38,2M09.522S,2.755S
2014,MAL,1,9,68,2M09.936S,3.169S
2014,MAL,1,10,44,2M10.241S,3.474S
2014,MAL,1,11,41,2M10.616S,3.849S
2014,MAL,1,12,19,2M10.687S,3.920S
2014,MAL,1,13,15,2M11.171S,4.404S
2014,MAL,1,14,7,2M11.218S,4.451S
2014,MAL,1,15,45,2M11.377S,4.610S
2014,MAL,1,16,69,2M11.413S,4.646S
2014,MAL,1,17,17,2M11.814S,5.047S
2014,MAL,1,18,8,2M12.163S,5.396S
2014,MAL,1,19,9,2M12.756S,5.989S
2014,MAL,1,20,70,2M13.186S,6.419S
2014,MAL,1,21,63,2M13.496S,6.729S
2014,MAL,1,22,23,2M13.629S,6.862S
2014,MAL,2,1,99,2M01.556S,
2014,MAL,2,2,46,2M01.484S,0.602S
2014,MAL,2,3,93,2M01.150S,0.942S
2014,MAL,2,4,4,2M02.295S,1.268S
2014,MAL,2,5,6,2M02.313S,1.952S
2014,MAL,2,6,35,2M02.106S,2.351S
2014,MAL,2,7,38,2M02.555S,3.754S
2014,MAL,2,8,68,2M02.750S,4.363S
2014,MAL,2,9,44,2M03.048S,4.966S
2014,MAL,2,10,7,2M03.175S,6.070S
2014,MAL,2,11,15,2M04.171S,7.019S
2014,MAL,2,12,69,2M03.992S,7.082S
2014,MAL,2,13,45,2M04.550S,7.604S
2014,MAL,2,14,17,2M04.723S,8.214S
2014,MAL,2,15,8,2M04.647S,8.487S
2014,MAL,2,16,9,2M04.790S,9.223S
2014,MAL,2,17,70,2M05.525S,10.388S
2014,MAL,2,18,63,2M05.578S,10.751S
2014,MAL,2,19,23,2M06.064S,11.370S
2014,MAL,2,20,26,2M32.822S,31.531S
2014,MAL,3,1,99,2M01.678S,
2014,MAL,3,2,46,2M01.315S,0.239S
2014,MAL,3,3,93,2M01.380S,0.644S
2014,MAL,3,4,4,2M02.410S,2.000S
2014,MAL,3,5,6,2M02.586S,2.860S
2014,MAL,3,6,35,2M02.426S,3.099S
2014,MAL,3,7,38,2M02.519S,4.595S
2014,MAL,3,8,68,2M02.739S,5.424S
2014,MAL,3,9,44,2M02.854S,6.142S
2014,MAL,3,10,7,2M03.338S,7.730S
2014,MAL,3,11,69,2M03.308S,8.712S
2014,MAL,3,12,15,2M04.172S,9.513S
2014,MAL,3,13,45,2M03.743S,9.66S
2014,MAL,3,14,8,2M03.832S,10.64S
2014,MAL,3,15,17,2M04.782S,11.31S
2014,MAL,3,16,9,2M04.877S,12.42S
2014,MAL,3,17,70,2M05.339S,14.04S
2014,MAL,3,18,63,2M05.510S,14.58S
2014,MAL,3,19,23,2M05.891S,15.58S
2014,MAL,3,20,26,2M03.839S,33.69S
2014,MAL,4,1,99,2M01.701S,
2014,MAL,4,2,46,2M01.753S,0.29S
2014,MAL,4,3,93,2M01.757S,0.70S
2014,MAL,4,4,4,2M02.459S,2.75S
2014,MAL,4,5,6,2M02.493S,3.65S
2014,MAL,4,6,35,2M02.678S,4.07S
2014,MAL,4,7,38,2M02.615S,5.50S
2014,MAL,4,8,68,2M03.544S,7.26S
2014,MAL,4,9,44,2M03.153S,7.59S
2014,MAL,4,10,7,2M03.746S,9.77S
2014,MAL,4,11,69,2M03.308S,10.31S
2014,MAL,4,12,45,2M03.985S,11.95S
2014,MAL,4,13,15,2M04.507S,12.31S
2014,MAL,4,14,8,2M03.694S,12.63S
2014,MAL,4,15,17,2M04.550S,14.16S
2014,MAL,4,16,9,2M05.211S,15.93S
2014,MAL,4,17,70,2M05.436S,17.78S
2014,MAL,4,18,63,2M05.392S,18.27S
2014,MAL,4,19,23,2M06.808S,20.69S
2014,MAL,4,20,26,2M02.044S,34.03S
2014,MAL,5,1,99,2M01.663S,
2014,MAL,5,2,46,2M01.798S,0.42S
2014,MAL,5,3,93,2M01.636S,0.67S
2014,MAL,5,4,4,2M02.317S,3.41S
2014,MAL,5,5,6,2M02.432S,4.42S
2014,MAL,5,6,38,2M02.606S,6.45S
2014,MAL,5,7,68,2M03.574S,9.17S
2014,MAL,5,8,44,2M03.385S,9.31S
2014,MAL,5,9,7,2M03.396S,11.50S
2014,MAL,5,10,69,2M03.326S,11.98S
2014,MAL,5,11,45,2M03.857S,14.14S
2014,MAL,5,12,8,2M03.730S,14.70S
2014,MAL,5,13,15,2M04.716S,15.37S
2014,MAL,5,14,17,2M04.611S,17.11S
2014,MAL,5,15,9,2M05.447S,19.71S
2014,MAL,5,16,70,2M06.059S,22.18S
2014,MAL,5,17,63,2M05.843S,22.45S
2014,MAL,5,18,23,2M06.995S,26.02S
2014,MAL,5,19,26,2M01.730S,34.10S
2014,MAL,6,1,99,2M01.606S,
2014,MAL,6,2,46,2M01.580S,0.40S
2014,MAL,6,3,93,2M01.883S,0.95S
2014,MAL,6,4,4,2M02.386S,4.19S
2014,MAL,6,5,6,2M02.589S,5.40S
2014,MAL,6,6,38,2M02.782S,7.62S
2014,MAL,6,7,68,2M03.594S,11.16S
2014,MAL,6,8,44,2M03.755S,11.465S
2014,MAL,6,9,7,2M03.507S,13.409S
2014,MAL,6,10,69,2M03.807S,14.183S
2014,MAL,6,11,8,2M03.792S,16.887S
2014,MAL,6,12,45,2M04.412S,16.953S
2014,MAL,6,13,15,2M04.417S,18.183S
2014,MAL,6,14,17,2M04.891S,20.400S
2014,MAL,6,15,9,2M05.290S,23.400S
2014,MAL,6,16,70,2M05.642S,26.216S
2014,MAL,6,17,63,2M05.705S,26.553S
2014,MAL,6,18,23,2M06.384S,30.800S
2014,MAL,6,19,26,2M01.772S,34.268S
2014,MAL,7,1,99,2M01.687S,
2014,MAL,7,2,46,2M01.594S,0.307S
2014,MAL,7,3,93,2M01.418S,0.681S
2014,MAL,7,4,4,2M02.446S,4.951S
2014,MAL,7,5,6,2M02.675S,6.392S
2014,MAL,7,6,38,2M02.713S,8.654S
2014,MAL,7,7,44,2M03.625S,13.403S
2014,MAL,7,8,68,2M04.108S,13.587S
2014,MAL,7,9,7,2M03.541S,15.263S
2014,MAL,7,10,8,2M03.941S,19.141S
2014,MAL,7,11,45,2M04.297S,19.563S
2014,MAL,7,12,15,2M05.135S,21.631S
2014,MAL,7,13,17,2M04.604S,23.317S
2014,MAL,7,14,9,2M05.412S,27.125S
2014,MAL,7,15,70,2M05.985S,30.514S
2014,MAL,7,16,63,2M05.859S,30.725S
2014,MAL,7,17,26,2M02.264S,34.845S
2014,MAL,7,18,23,2M06.934S,36.047S
2014,MAL,8,1,99,2M01.762S,
2014,MAL,8,2,46,2M01.675S,0.220S
2014,MAL,8,3,93,2M01.751S,0.670S
2014,MAL,8,4,4,2M02.830S,6.019S
2014,MAL,8,5,6,2M02.833S,7.463S
2014,MAL,8,6,38,2M02.974S,9.866S
2014,MAL,8,7,44,2M03.294S,14.935S
2014,MAL,8,8,68,2M03.584S,15.409S
2014,MAL,8,9,7,2M03.790S,17.291S
2014,MAL,8,10,8,2M04.468S,21.847S
2014,MAL,8,11,45,2M05.020S,22.821S
2014,MAL,8,12,15,2M05.184S,25.053S
2014,MAL,8,13,17,2M05.533S,27.088S
2014,MAL,8,14,9,2M05.568S,30.931S
2014,MAL,8,15,70,2M05.707S,34.459S
2014,MAL,8,16,63,2M05.750S,34.713S
2014,MAL,8,17,26,2M01.739S,34.822S
2014,MAL,8,18,23,2M07.200S,41.485S
2014,MAL,9,1,99,2M02.545S,
2014,MAL,9,2,46,2M02.542S,0.217S
2014,MAL,9,3,93,2M02.338S,0.463S
2014,MAL,9,4,4,2M02.666S,6.140S
2014,MAL,9,5,6,2M02.686S,7.604S
2014,MAL,9,6,38,2M02.948S,10.269S
2014,MAL,9,7,44,2M03.506S,15.896S
2014,MAL,9,8,68,2M04.078S,16.942S
2014,MAL,9,9,7,2M03.664S,18.410S
2014,MAL,9,10,8,2M04.068S,23.370S
2014,MAL,9,11,45,2M05.046S,25.322S
2014,MAL,9,12,15,2M04.807S,27.315S
2014,MAL,9,13,17,2M04.642S,29.185S
2014,MAL,9,14,9,2M05.455S,33.841S
2014,MAL,9,15,26,2M01.706S,33.983S
2014,MAL,9,16,70,2M05.629S,37.543S
2014,MAL,9,17,63,2M05.793S,37.961S
2014,MAL,9,18,23,2M06.816S,45.756S
2014,MAL,10,1,46,2M02.152S,
2014,MAL,10,2,93,2M02.247S,0.341S
2014,MAL,10,3,99,2M02.759S,0.390S
2014,MAL,10,4,4,2M03.138S,6.909S
2014,MAL,10,5,6,2M03.214S,8.449S
2014,MAL,10,6,38,2M02.974S,10.874S
2014,MAL,10,7,44,2M03.699S,17.226S
2014,MAL,10,8,68,2M03.706S,18.279S
2014,MAL,10,9,7,2M03.710S,19.751S
2014,MAL,10,10,8,2M04.016S,25.017S
2014,MAL,10,11,45,2M05.269S,28.222S
2014,MAL,10,12,15,2M04.741S,29.687S
2014,MAL,10,13,17,2M04.321S,31.137S
2014,MAL,10,14,26,2M01.991S,33.605S
2014,MAL,10,15,9,2M05.645S,37.117S
2014,MAL,10,16,70,2M05.305S,40.479S
2014,MAL,10,17,63,2M05.627S,41.219S
2014,MAL,10,18,23,2M07.406S,50.793S
2014,MAL,11,1,93,2M01.981S,
2014,MAL,11,2,46,2M02.392S,0.070S
2014,MAL,11,3,99,2M02.563S,0.631S
2014,MAL,11,4,4,2M03.027S,7.614S
2014,MAL,11,5,6,2M03.322S,9.449S
2014,MAL,11,6,38,2M02.873S,11.425S
2014,MAL,11,7,44,2M03.795S,18.699S
2014,MAL,11,8,68,2M03.667S,19.624S
2014,MAL,11,9,7,2M04.229S,21.658S
2014,MAL,11,10,8,2M04.007S,26.702S
2014,MAL,11,11,45,2M04.803S,30.703S
2014,MAL,11,12,15,2M04.672S,32.037S
2014,MAL,11,13,26,2M01.653S,32.936S
2014,MAL,11,14,17,2M04.151S,32.966S
2014,MAL,11,15,9,2M05.705S,40.500S
2014,MAL,11,16,70,2M05.370S,43.527S
2014,MAL,11,17,63,2M05.651S,44.548S
2014,MAL,11,18,23,2M07.704S,56.175S
2014,MAL,12,1,93,2M02.381S,
2014,MAL,12,2,46,2M02.563S,0.252S
2014,MAL,12,3,99,2M02.651S,0.901S
2014,MAL,12,4,4,2M03.089S,8.322S
2014,MAL,12,5,6,2M03.326S,10.394S
2014,MAL,12,6,38,2M03.068S,12.112S
2014,MAL,12,7,44,2M03.216S,19.534S
2014,MAL,12,8,68,2M03.657S,20.900S
2014,MAL,12,9,7,2M04.110S,23.387S
2014,MAL,12,10,8,2M03.958S,28.279S
2014,MAL,12,11,26,2M02.099S,32.654S
2014,MAL,12,12,45,2M05.553S,33.875S
2014,MAL,12,13,15,2M04.484S,34.140S
2014,MAL,12,14,9,2M05.514S,43.633S
2014,MAL,12,15,70,2M05.569S,46.715S
2014,MAL,12,16,63,2M05.800S,47.967S
2014,MAL,12,17,23,2M07.179S,1M00.973S
2014,MAL,13,1,93,2M02.525S,
2014,MAL,13,2,46,2M02.599S,0.326S
2014,MAL,13,3,99,2M02.751S,1.127S
2014,MAL,13,4,4,2M02.760S,8.557S
2014,MAL,13,5,6,2M03.180S,11.049S
2014,MAL,13,6,38,2M03.286S,12.873S
2014,MAL,13,7,44,2M03.439S,20.448S
2014,MAL,13,8,68,2M03.538S,21.913S
2014,MAL,13,9,7,2M04.268S,25.130S
2014,MAL,13,10,8,2M04.395S,30.149S
2014,MAL,13,11,45,2M05.049S,36.399S
2014,MAL,13,12,15,2M05.191S,36.806S
2014,MAL,13,13,9,2M05.769S,46.877S
2014,MAL,13,14,70,2M05.614S,49.804S
2014,MAL,13,15,63,2M06.410S,51.852S
2014,MAL,13,16,23,2M07.550S,1M05.998S
2014,MAL,14,1,93,2M01.977S,
2014,MAL,14,2,46,2M01.935S,0.284S
2014,MAL,14,3,99,2M02.241S,1.391S
2014,MAL,14,4,4,2M02.891S,9.471S
2014,MAL,14,5,6,2M03.639S,12.711S
2014,MAL,14,6,38,2M03.189S,14.085S
2014,MAL,14,7,44,2M03.409S,21.880S
2014,MAL,14,8,68,2M03.900S,23.836S
2014,MAL,14,9,7,2M04.108S,27.261S
2014,MAL,14,10,8,2M04.064S,32.236S
2014,MAL,14,11,45,2M05.070S,39.492S
2014,MAL,14,12,15,2M05.033S,39.862S
2014,MAL,14,13,9,2M05.771S,50.671S
2014,MAL,14,14,70,2M05.443S,53.270S
2014,MAL,14,15,63,2M06.427S,56.302S
2014,MAL,14,16,23,2M07.773S,1M11.794S
2014,MAL,15,1,93,2M02.275S,
2014,MAL,15,2,46,2M02.256S,0.265S
2014,MAL,15,3,99,2M02.627S,1.743S
2014,MAL,15,4,4,2M03.861S,11.057S
2014,MAL,15,5,6,2M03.439S,13.875S
2014,MAL,15,6,38,2M03.171S,14.981S
2014,MAL,15,7,44,2M03.585S,23.190S
2014,MAL,15,8,68,2M04.167S,25.728S
2014,MAL,15,9,7,2M03.902S,28.888S
2014,MAL,15,10,8,2M04.372S,34.333S
2014,MAL,15,11,45,2M05.580S,42.797S
2014,MAL,15,12,15,2M05.530S,43.117S
2014,MAL,15,13,70,2M06.035S,57.030S
2014,MAL,15,14,63,2M06.569S,1M00.596S
2014,MAL,15,15,23,2M07.595S,1M17.114S
2014,MAL,16,1,93,2M01.920S,
2014,MAL,16,2,46,2M01.932S,0.277S
2014,MAL,16,3,99,2M02.596S,2.419S
2014,MAL,16,4,6,2M03.510S,15.465S
2014,MAL,16,5,38,2M03.307S,16.368S
2014,MAL,16,6,4,2M09.518S,18.655S
2014,MAL,16,7,44,2M04.080S,25.350S
2014,MAL,16,8,68,2M04.307S,28.115S
2014,MAL,16,9,7,2M04.343S,31.311S
2014,MAL,16,10,8,2M04.621S,37.034S
2014,MAL,16,11,45,2M06.012S,46.889S
2014,MAL,16,12,15,2M06.074S,47.271S
2014,MAL,16,13,70,2M06.176S,1M01.286S
2014,MAL,16,14,63,2M06.902S,1M05.578S
2014,MAL,16,15,23,2M07.477S,1M22.671S
2014,MAL,17,1,93,2M01.891S,
2014,MAL,17,2,46,2M02.205S,0.591S
2014,MAL,17,3,99,2M02.485S,3.013S
2014,MAL,17,4,6,2M03.760S,17.334S
2014,MAL,17,5,38,2M03.760S,18.237S
2014,MAL,17,6,4,2M09.656S,26.420S
2014,MAL,17,7,44,2M04.462S,27.921S
2014,MAL,17,8,68,2M04.393S,30.617S
2014,MAL,17,9,8,2M05.280S,40.423S
2014,MAL,17,10,45,2M05.521S,50.519S
2014,MAL,17,11,15,2M05.701S,51.081S
2014,MAL,17,12,7,2M30.353S,59.773S
2014,MAL,17,13,70,2M06.419S,1M05.814S
2014,MAL,17,14,63,2M07.261S,1M10.948S
2014,MAL,17,15,23,2M07.290S,1M28.070S
2014,MAL,18,1,93,2M01.701S,
2014,MAL,18,2,46,2M02.501S,1.391S
2014,MAL,18,3,99,2M02.182S,3.494S
2014,MAL,18,4,6,2M03.601S,19.234S
2014,MAL,18,5,38,2M03.415S,19.951S
2014,MAL,18,6,44,2M04.316S,30.536S
2014,MAL,18,7,68,2M04.780S,33.696S
2014,MAL,18,8,4,2M11.483S,36.202S
2014,MAL,18,9,8,2M06.043S,44.765S
2014,MAL,18,10,45,2M04.813S,53.631S
2014,MAL,18,11,15,2M05.052S,54.432S
2014,MAL,18,12,7,2M08.454S,1M06.526S
2014,MAL,18,13,70,2M06.501S,1M10.614S
2014,MAL,18,14,63,2M07.444S,1M16.691S
2014,MAL,18,15,23,2M07.005S,1M33.374S
2014,MAL,19,1,93,2M01.990S,
2014,MAL,19,2,46,2M03.566S,2.967S
2014,MAL,19,3,99,2M02.629S,4.133S
2014,MAL,19,4,6,2M03.452S,20.696S
2014,MAL,19,5,38,2M03.323S,21.284S
2014,MAL,19,6,44,2M04.343S,32.889S
2014,MAL,19,7,68,2M04.602S,36.308S
2014,MAL,19,8,4,2M10.242S,44.454S
2014,MAL,19,9,8,2M06.238S,49.013S
2014,MAL,19,10,45,2M05.229S,56.870S
2014,MAL,19,11,15,2M05.117S,57.559S
2014,MAL,19,12,7,2M07.433S,1M11.969S
2014,MAL,19,13,70,2M05.988S,1M14.612S
2014,MAL,19,14,63,2M08.036S,1M22.73S
2014,MAL,19,15,23,2M07.646S,1M39.03S
2014,MAL,20,1,93,2M03.207S,
2014,MAL,20,2,46,2M02.685S,2.44S
2014,MAL,20,3,99,2M02.582S,3.50S
2014,MAL,20,4,6,2M03.745S,21.23S
2014,MAL,20,5,38,2M04.206S,22.28S
2014,MAL,20,6,44,2M04.986S,34.66S
2014,MAL,20,7,68,2M05.334S,38.43S
2014,MAL,20,8,4,2M07.592S,48.83S
2014,MAL,20,9,8,2M04.986S,50.79S
2014,MAL,20,10,45,2M05.425S,59.08S
2014,MAL,20,11,7,2M07.187S,1M15.94S
2014,MAL,20,12,70,2M06.561S,1M17.96S
2014,MAL,20,13,63,2M08.243S,1M27.77S
2014,MAL,20,14,23,2M08.421S,1M44.24S
2014,NED,1,1,93,1M55.789S,
2014,NED,1,2,4,1M56.135S,0.346S
2014,NED,1,3,41,1M56.993S,1.204S
2014,NED,1,4,26,1M57.103S,1.314S
2014,NED,1,5,29,1M57.488S,1.699S
2014,NED,1,6,99,1M58.476S,2.687S
2014,NED,1,7,35,1M58.670S,2.881S
2014,NED,1,8,38,1M59.484S,3.695S
2014,NED,1,9,7,1M59.558S,3.769S
2014,NED,1,10,6,2M00.221S,4.432S
2014,NED,1,11,19,2M00.386S,4.597S
2014,NED,1,12,69,2M01.251S,5.462S
2014,NED,1,13,5,2M01.696S,5.907S
2014,NED,1,14,44,2M03.064S,7.275S
2014,NED,1,15,8,2M03.175S,7.386S
2014,NED,1,16,17,2M03.508S,7.719S
2014,NED,1,17,45,2M03.964S,8.175S
2014,NED,1,18,70,2M04.562S,8.773S
2014,NED,1,19,46,2M04.574S,8.785S
2014,NED,1,20,63,2M05.538S,9.749S
2014,NED,1,21,9,2M11.275S,15.486S
2014,NED,1,22,68,2M15.860S,20.071S
2014,NED,1,23,23,2M21.718S,25.929S
2014,NED,2,1,93,1M48.797S,
2014,NED,2,2,4,1M49.199S,0.748S
2014,NED,2,3,41,1M50.003S,2.410S
2014,NED,2,4,26,1M50.509S,3.026S
2014,NED,2,5,29,1M50.821S,3.723S
2014,NED,2,6,99,1M51.582S,5.472S
2014,NED,2,7,35,1M51.465S,5.549S
2014,NED,2,8,7,1M51.471S,6.443S
2014,NED,2,9,38,1M52.132S,7.030S
2014,NED,2,10,19,1M52.080S,7.880S
2014,NED,2,11,6,1M52.344S,7.979S
2014,NED,2,12,69,1M51.864S,8.529S
2014,NED,2,13,5,1M53.751S,10.861S
2014,NED,2,14,46,1M52.337S,12.325S
2014,NED,2,15,44,1M54.196S,12.674S
2014,NED,2,16,17,1M54.160S,13.082S
2014,NED,2,17,8,1M54.557S,13.146S
2014,NED,2,18,45,1M54.182S,13.560S
2014,NED,2,19,70,1M54.120S,14.096S
2014,NED,2,20,63,1M53.513S,14.465S
2014,NED,2,21,9,1M50.590S,17.279S
